date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/06/10,2,0,6,10,4,2,5,3
2012/06/11,3,0,5,9,4,5,11,6
2012/06/12,12,9,5,8,3,12,22,10
2012/06/13,15,6,4,7,3,5,5,0
2012/06/14,5,5,4,7,3,3,5,2
2012/06/15,2,1,2,4,2,0,1,1
2012/06/16,1,0,2,5,3,0,1,1
2012/06/17,5,0,2,9,7,0,3,3
2012/06/18,10,0,2,12,10,4,11,7
2012/06/19,6,0,2,10,8,3,6,3
2012/06/20,4,2,3,9,6,2,7,5
2012/06/21,6,1,3,10,7,4,5,1
2012/06/22,6,4,4,10,6,0,0,0
2012/06/23,2,0,3,10,7,0,1,1
2012/06/24,1,0,3,10,7,2,9,7
2012/06/25,4,1,3,6,3,6,6,0
2012/06/26,8,2,4,7,3,3,3,0
2012/06/27,4,0,5,8,3,5,6,1
2012/06/28,8,3,5,10,5,2,3,1
2012/06/29,3,2,5,11,6,0,1,1
2012/06/30,1,0,6,12,6,0,1,1
2012/07/01,1,0,6,12,6,8,10,2
2012/07/02,7,5,3,8,5,4,7,3
2012/07/03,8,2,4,7,3,0,4,4
2012/07/04,2,0,4,6,2,2,3,1
2012/07/05,2,1,3,5,2,3,7,4
2012/07/06,5,1,2,4,2,1,2,1
2012/07/07,0,0,2,4,2,1,2,1
2012/07/08,5,0,6,9,3,1,2,1
2012/07/09,1,0,6,9,3,9,12,3
2012/07/10,8,5,5,7,2,2,2,0
2012/07/11,1,0,4,6,2,1,1,0
2012/07/12,2,0,3,6,3,1,1,0
2012/07/13,2,1,3,7,4,0,0,0
2012/07/14,1,0,3,8,5,0,0,0
2012/07/15,1,0,3,9,6,1,1,0
2012/07/16,2,0,3,9,6,4,8,4
2012/07/17,4,1,1,5,4,0,0,0
2012/07/18,2,0,2,6,4,5,6,1
2012/07/19,6,5,4,7,3,0,0,0
2012/07/20,0,0,4,7,3,1,1,0
2012/07/21,3,1,5,8,3,0,1,1
2012/07/22,5,1,6,10,4,1,6,5
2012/07/23,5,1,6,13,7,2,4,2
2012/07/24,5,1,6,12,6,5,10,5
2012/07/25,4,3,4,9,5,1,2,1
2012/07/26,1,0,4,9,5,0,2,2
2012/07/27,3,0,4,10,6,0,0,0
2012/07/28,2,0,4,12,8,0,0,0
2012/07/29,2,0,4,13,9,1,4,3
2012/07/30,5,1,4,14,10,7,7,0
2012/07/31,5,4,3,13,10,9,13,4
2012/08/01,10,4,2,11,9,2,2,0
2012/08/02,4,1,3,14,11,1,1,0
2012/08/03,2,0,4,15,11,1,1,0
2012/08/04,1,0,5,16,11,1,1,0
2012/08/05,1,0,5,16,11,5,6,1
2012/08/06,4,3,4,16,12,2,3,1
2012/08/07,1,0,4,16,12,1,7,6
2012/08/08,2,0,5,13,8,5,5,0
2012/08/09,4,3,5,13,8,1,1,0
2012/08/10,0,0,5,13,8,1,1,0
2012/08/11,0,0,5,13,8,1,1,0
2012/08/12,0,0,5,13,8,2,2,0
2012/08/13,3,1,5,14,9,2,3,1
2012/08/14,1,1,5,14,9,5,5,0
2012/08/15,6,3,5,14,9,3,5,2
2012/08/16,2,2,5,14,9,1,1,0
2012/08/17,0,0,5,14,9,1,1,0
2012/08/18,0,0,5,14,9,1,1,0
2012/08/19,0,0,5,13,8,1,2,1
2012/08/20,2,0,5,14,9,1,1,0
2012/08/21,2,1,5,15,10,4,4,0
2012/08/22,3,2,6,16,10,2,2,0
2012/08/23,2,1,6,16,10,2,5,3
2012/08/24,4,2,7,16,9,1,2,1
2012/08/25,1,0,7,17,10,1,2,1
2012/08/26,0,0,7,17,10,4,9,5
2012/08/27,4,1,6,14,8,3,7,4
2012/08/28,1,0,7,15,8,4,7,3
2012/08/29,2,1,6,14,8,7,10,3
2012/08/30,6,5,5,13,8,4,8,4
2012/08/31,2,0,4,12,8,2,5,3
2012/09/01,2,1,4,12,8,1,6,5
2012/09/02,1,0,4,12,8,1,5,4
2012/09/03,1,0,4,13,9,5,11,6
2012/09/04,4,4,4,11,7,5,6,1
2012/09/05,4,4,4,11,7,3,4,1
2012/09/06,4,3,3,11,8,6,9,3
2012/09/07,15,4,6,18,12,2,5,3
2012/09/08,3,1,6,20,14,1,4,3
2012/09/09,2,0,6,21,15,1,5,4
2012/09/10,0,0,6,20,14,2,5,3
2012/09/11,2,1,6,21,15,2,5,3
2012/09/12,2,0,3,20,17,4,6,2
2012/09/13,6,0,4,22,18,2,6,4
2012/09/14,4,0,3,23,20,3,4,1
2012/09/15,1,1,3,23,20,2,3,1
2012/09/16,3,0,3,26,23,3,4,1
2012/09/17,3,1,3,26,23,6,18,12
2012/09/18,6,3,4,18,14,6,12,6
2012/09/19,5,4,4,14,10,8,9,1
2012/09/20,5,5,3,13,10,3,4,1
2012/09/21,3,2,4,15,11,2,3,1
2012/09/22,3,0,4,18,14,3,4,1
2012/09/23,1,1,4,18,14,5,8,3
2012/09/24,1,1,2,14,12,2,4,2
2012/09/25,3,0,2,15,13,5,7,2
2012/09/26,3,2,2,15,13,3,6,3
2012/09/27,4,1,2,15,13,5,19,14
2012/09/28,3,1,1,4,3,1,1,0
2012/09/29,3,0,1,7,6,2,2,0
2012/09/30,2,1,1,8,7,3,3,0
2012/10/01,3,0,2,9,7,4,4,0
2012/10/02,3,1,2,9,7,4,9,5
2012/10/03,7,3,2,7,5,2,4,2
2012/10/04,2,0,2,7,5,5,5,0
2012/10/05,6,0,2,8,6,1,1,0
2012/10/06,1,0,3,9,6,2,2,0
2012/10/07,3,1,3,9,6,3,7,4
2012/10/08,3,0,2,8,6,4,4,0
2012/10/09,3,1,2,8,6,3,3,0
2012/10/10,5,1,3,10,7,3,3,0
2012/10/11,1,0,2,9,7,8,8,0
2012/10/12,8,6,2,9,7,2,3,1
2012/10/13,1,1,2,8,6,1,1,0
2012/10/14,1,0,2,9,7,1,2,1
2012/10/15,4,0,3,10,7,1,4,3
2012/10/16,3,0,4,10,6,5,8,3
2012/10/17,6,3,3,9,6,4,5,1
2012/10/18,7,2,3,13,10,4,6,2
2012/10/19,6,2,4,15,11,1,2,1
2012/10/20,1,0,4,15,11,1,3,2
2012/10/21,0,0,4,14,10,3,5,2
2012/10/22,3,2,5,15,10,2,4,2
2012/10/23,4,0,6,17,11,4,8,4
2012/10/24,9,0,8,21,13,11,15,4
2012/10/25,11,7,7,19,12,8,19,11
2012/10/26,4,0,4,12,8,2,3,1
2012/10/27,2,0,6,14,8,3,5,2
2012/10/28,3,1,6,15,9,4,5,1
2012/10/29,5,2,6,18,12,9,13,4
2012/10/30,9,4,6,15,9,8,13,5
2012/10/31,8,4,7,14,7,9,10,1
2012/11/01,9,6,7,15,8,10,12,2
2012/11/02,15,3,4,18,14,4,8,4
2012/11/03,7,2,4,17,13,2,4,2
2012/11/04,0,0,4,17,13,15,27,12
2012/11/05,15,7,4,9,5,14,20,6
2012/11/06,20,10,7,12,5,14,18,4
2012/11/07,18,11,10,17,7,6,12,6
2012/11/08,8,4,11,18,7,6,12,6
2012/11/09,5,0,10,17,7,16,21,5
2012/11/10,15,11,8,15,7,10,13,3
2012/11/11,10,5,10,17,7,13,20,7
2012/11/12,10,7,9,14,5,12,15,3
2012/11/13,10,9,8,13,5,12,15,3
2012/11/14,12,8,8,14,6,9,14,5
2012/11/15,9,7,9,14,5,16,19,3
2012/11/16,14,11,10,15,5,4,7,3
2012/11/17,3,1,10,15,5,5,8,3
2012/11/18,3,3,10,15,5,11,14,3
2012/11/19,8,5,9,14,5,10,14,4
2012/11/20,7,5,7,12,5,5,10,5
2012/11/21,3,1,7,12,5,4,8,4
2012/11/22,0,0,7,12,5,5,9,4
2012/11/23,1,1,7,12,5,4,8,4
2012/11/24,1,0,7,13,6,6,11,5
2012/11/25,3,2,7,13,6,11,15,4
2012/11/26,13,9,7,12,5,9,20,11
2012/11/27,8,2,5,9,4,6,9,3
2012/11/28,8,4,5,12,7,7,11,4
2012/11/29,8,3,7,14,7,2,5,3
2012/11/30,3,1,7,16,9,1,4,3
2012/12/01,0,0,7,16,9,1,5,4
2012/12/02,1,0,7,15,8,5,11,6
2012/12/03,7,4,8,16,8,5,11,6
2012/12/04,5,2,8,16,8,14,19,5
2012/12/05,13,9,8,16,8,11,15,4
2012/12/06,12,7,7,16,9,10,15,5
2012/12/07,10,8,7,17,10,1,4,3
2012/12/08,3,0,7,19,12,1,4,3
2012/12/09,0,0,7,19,12,6,9,3
2012/12/10,6,5,7,20,13,13,16,3
2012/12/11,18,13,7,23,16,20,32,12
2012/12/12,15,13,4,12,8,5,10,5
2012/12/13,6,3,3,10,7,2,6,4
2012/12/14,5,1,3,14,11,1,4,3
2012/12/15,0,0,3,14,11,2,9,7
2012/12/16,3,2,4,12,8,3,6,3
2012/12/17,7,6,8,17,9,8,11,3
2012/12/18,8,4,8,18,10,5,8,3
2012/12/19,6,4,8,19,11,10,14,4
2012/12/20,7,5,5,17,12,9,13,4
2012/12/21,10,6,5,17,12,1,10,9
2012/12/22,2,0,5,14,9,1,6,5
2012/12/23,1,0,5,12,7,2,5,3
2012/12/24,1,1,5,12,7,3,6,3
2012/12/25,2,2,5,12,7,6,9,3
2012/12/26,8,4,5,15,10,9,11,2
2012/12/27,5,5,2,12,10,1,3,2
2012/12/28,1,0,2,12,10,1,2,1
2012/12/29,0,0,2,12,10,3,4,1
2012/12/30,2,2,2,12,10,1,3,2
2012/12/31,4,0,2,14,12,3,5,2
2013/01/01,2,2,2,14,12,7,8,1
2013/01/02,8,6,2,14,12,13,23,10
2013/01/03,13,11,1,5,4,6,8,2
2013/01/04,7,5,1,6,5,1,3,2
2013/01/05,2,0,2,8,6,2,6,4
2013/01/06,5,1,2,10,8,9,11,2
2013/01/07,11,8,2,10,8,8,16,8
2013/01/08,11,4,2,7,5,10,11,1
2013/01/09,16,7,4,12,8,50,51,1
2013/01/10,52,47,4,13,9,7,8,1
2013/01/11,8,5,4,13,9,3,4,1
2013/01/12,3,3,4,13,9,1,2,1
2013/01/13,2,1,5,14,9,4,8,4
2013/01/14,9,3,4,13,9,11,12,1
2013/01/15,14,10,6,16,10,13,14,1
2013/01/16,17,11,8,19,11,17,31,14
2013/01/17,18,13,4,8,4,9,9,0
2013/01/18,9,8,4,8,4,0,0,0
2013/01/19,0,0,4,8,4,0,0,0
2013/01/20,5,0,6,11,5,6,6,0
2013/01/21,5,4,5,10,5,5,5,0
2013/01/22,5,2,5,10,5,6,6,0
