date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/04/17,60,10,43,93,50,25,72,47
2012/04/18,70,8,43,96,53,36,76,40
2012/04/19,76,15,45,99,54,37,89,52
2012/04/20,72,4,42,98,56,14,63,49
2012/04/21,50,0,40,99,59,12,49,37
2012/04/22,39,2,39,102,63,26,78,52
2012/04/23,80,2,27,89,62,23,64,41
2012/04/24,56,2,32,90,58,35,80,45
2012/04/25,72,7,29,82,53,40,92,52
2012/04/26,55,9,25,67,42,52,91,39
2012/04/27,94,16,32,79,47,15,24,9
2012/04/28,34,5,37,94,57,7,14,7
2012/04/29,7,0,37,98,61,43,98,55
2012/04/30,103,16,37,99,62,50,112,62
2012/05/01,102,15,34,96,62,47,62,15
2012/05/02,68,19,40,107,67,37,60,23
2012/05/03,63,14,44,112,68,32,51,19
2012/05/04,45,10,47,114,67,9,71,62
2012/05/05,68,1,48,120,72,5,18,13
2012/05/06,57,1,53,126,73,28,141,113
2012/05/07,99,12,53,122,69,57,110,53
2012/05/08,105,23,54,120,66,51,96,45
2012/05/09,100,13,60,126,66,33,68,35
2012/05/10,83,12,66,143,77,38,75,37
2012/05/11,74,12,67,148,81,11,164,153
2012/05/12,174,5,71,167,96,5,48,43
2012/05/13,41,0,71,170,99,45,104,59
2012/05/14,94,17,65,163,98,37,66,29
2012/05/15,49,13,60,152,92,42,62,20
2012/05/16,58,21,62,150,88,45,68,23
2012/05/17,44,16,57,136,79,50,64,14
2012/05/18,59,12,62,144,82,7,18,11
2012/05/19,24,0,67,161,94,10,100,90
2012/05/20,88,2,70,162,92,226,304,78
2012/05/21,274,25,61,137,76,55,115,60
2012/05/22,106,16,57,131,74,43,140,97
2012/05/23,143,12,67,143,76,72,136,64
2012/05/24,133,34,65,143,78,20,40,20
2012/05/25,83,7,71,154,83,9,59,50
2012/05/26,18,2,74,159,85,42,107,65
2012/05/27,93,36,73,159,86,13,80,67
2012/05/28,78,2,74,163,89,31,113,82
2012/05/29,107,6,71,167,96,41,101,60
2012/05/30,93,16,72,177,105,22,97,75
2012/05/31,102,7,70,190,120,37,102,65
2012/06/01,101,18,77,207,130,18,40,22
2012/06/02,77,14,94,230,136,17,196,179
2012/06/03,184,13,97,231,134,25,91,66
2012/06/04,80,7,93,229,136,40,115,75
2012/06/05,117,23,91,227,136,43,131,88
2012/06/06,125,15,87,229,142,30,124,94
2012/06/07,116,12,93,239,146,24,56,32
2012/06/08,45,20,94,238,144,14,31,17
2012/06/09,19,4,95,244,149,3,107,104
2012/06/10,96,1,95,248,153,17,150,133
2012/06/11,132,5,89,240,151,41,104,63
2012/06/12,78,22,89,233,144,50,121,71
2012/06/13,98,23,86,228,142,58,299,241
2012/06/14,280,37,84,220,136,64,150,86
2012/06/15,122,25,79,215,136,8,34,26
2012/06/16,13,3,83,219,136,11,104,93
2012/06/17,83,4,84,224,140,26,102,76
2012/06/18,91,13,87,223,136,48,149,101
2012/06/19,119,27,84,221,137,50,146,96
2012/06/20,138,23,88,230,142,113,211,98
2012/06/21,209,56,85,231,146,46,142,96
2012/06/22,122,12,92,242,150,18,97,79
2012/06/23,75,9,99,252,153,7,79,72
2012/06/24,50,3,99,255,156,46,120,74
2012/06/25,100,30,98,254,156,40,109,69
2012/06/26,94,16,93,248,155,66,171,105
2012/06/27,149,37,97,246,149,54,137,83
2012/06/28,106,21,100,249,149,32,103,71
2012/06/29,81,13,112,266,154,12,109,97
2012/06/30,81,1,113,269,156,16,254,238
2012/07/01,213,5,110,259,149,42,97,55
2012/07/02,135,17,98,242,144,54,181,127
2012/07/03,128,24,100,255,155,21,116,95
2012/07/04,91,5,97,246,149,31,105,74
2012/07/05,113,12,104,257,153,26,125,99
2012/07/06,109,9,106,260,154,32,81,49
2012/07/07,65,14,105,263,158,9,89,80
2012/07/08,75,2,105,268,163,23,115,92
2012/07/09,98,17,105,267,162,40,115,75
2012/07/10,99,14,105,271,166,23,260,237
2012/07/11,251,10,110,281,171,17,44,27
2012/07/12,32,4,118,285,167,31,73,42
2012/07/13,43,14,121,284,163,14,52,38
2012/07/14,32,8,124,286,162,16,44,28
2012/07/15,15,1,123,282,159,19,49,30
2012/07/16,38,7,126,286,160,56,95,39
2012/07/17,76,30,126,283,157,88,126,38
2012/07/18,101,31,125,281,156,63,95,32
2012/07/19,68,14,121,279,158,92,126,34
2012/07/20,88,22,105,267,162,21,52,31
2012/07/21,34,4,120,281,161,16,48,32
2012/07/22,26,7,121,287,166,52,197,145
2012/07/23,162,16,108,273,165,70,127,57
2012/07/24,87,22,97,257,160,57,107,50
2012/07/25,84,29,105,264,159,53,116,63
2012/07/26,76,18,102,262,160,52,101,49
2012/07/27,61,22,103,262,159,29,62,33
2012/07/28,32,9,107,275,168,25,68,43
2012/07/29,28,5,104,274,170,61,109,48
2012/07/30,66,26,99,260,161,68,120,52
2012/07/31,95,32,102,266,164,63,203,140
2012/08/01,181,24,97,268,171,75,124,49
2012/08/02,85,39,94,263,169,52,152,100
2012/08/03,122,12,96,267,171,28,63,35
2012/08/04,49,11,98,274,176,22,115,93
2012/08/05,93,8,97,278,181,47,145,98
2012/08/06,128,19,90,275,185,57,152,95
2012/08/07,126,20,80,267,187,56,150,94
2012/08/08,114,19,75,261,186,58,243,185
2012/08/09,214,24,73,250,177,65,243,178
2012/08/10,227,29,77,258,181,18,299,281
2012/08/11,268,8,83,266,183,42,215,173
2012/08/12,196,26,94,280,186,33,207,174
2012/08/13,194,24,94,287,193,139,318,179
2012/08/14,262,33,77,261,184,43,242,199
2012/08/15,228,18,87,269,182,51,246,195
2012/08/16,237,28,98,280,182,60,264,204
2012/08/17,221,16,99,280,181,20,49,29
2012/08/18,27,4,103,290,187,19,159,140
2012/08/19,130,7,103,291,188,72,187,115
2012/08/20,163,36,97,283,186,29,161,132
2012/08/21,153,19,104,294,190,40,142,102
2012/08/22,108,12,99,284,185,46,141,95
2012/08/23,116,20,97,282,185,28,108,80
2012/08/24,80,12,98,289,191,17,93,76
2012/08/25,74,5,101,296,195,25,98,73
2012/08/26,61,8,101,295,194,59,156,97
2012/08/27,122,23,86,273,187,71,197,126
2012/08/28,128,24,81,246,165,45,134,89
2012/08/29,102,28,83,243,160,84,189,105
2012/08/30,163,42,89,246,157,66,151,85
2012/08/31,107,31,94,252,158,27,107,80
2012/09/01,74,8,95,259,164,23,86,63
2012/09/02,66,13,107,274,167,50,135,85
2012/09/03,99,6,101,267,166,46,160,114
2012/09/04,103,13,105,259,154,50,159,109
2012/09/05,144,24,108,261,153,80,164,84
2012/09/06,135,30,111,267,156,39,148,109
2012/09/07,107,5,109,268,159,19,103,84
2012/09/08,60,4,106,271,165,21,101,80
2012/09/09,60,9,106,274,168,29,134,105
2012/09/10,90,3,106,273,167,24,116,92
2012/09/11,90,6,112,272,160,72,162,90
2012/09/12,120,23,108,270,162,38,158,120
2012/09/13,119,13,103,264,161,18,107,89
2012/09/14,67,7,104,265,161,19,111,92
2012/09/15,76,12,105,264,159,21,103,82
2012/09/16,63,3,106,267,161,37,125,88
2012/09/17,90,5,102,261,159,55,164,109
2012/09/18,127,14,103,261,158,50,151,101
2012/09/19,118,21,104,263,159,82,123,41
2012/09/20,80,29,106,271,165,47,124,77
2012/09/21,104,14,115,292,177,38,77,39
2012/09/22,27,2,114,292,178,25,130,105
2012/09/23,84,4,115,289,174,107,205,98
2012/09/24,166,48,105,273,168,55,230,175
2012/09/25,203,30,113,282,169,72,251,179
2012/09/26,230,15,127,304,177,92,168,76
2012/09/27,113,21,124,310,186,50,138,88
2012/09/28,108,15,135,328,193,30,65,35
2012/09/29,32,12,143,342,199,21,126,105
2012/09/30,88,5,148,342,194,65,142,77
2012/10/01,101,16,144,335,191,80,465,385
2012/10/02,410,31,127,312,185,84,156,72
2012/10/03,100,26,121,302,181,73,178,105
2012/10/04,137,21,123,292,169,68,183,115
2012/10/05,164,25,135,320,185,36,126,90
2012/10/06,103,11,150,348,198,30,126,96
2012/10/07,96,10,153,359,206,53,163,110
2012/10/08,127,10,155,350,195,102,195,93
2012/10/09,101,15,122,318,196,40,106,66
2012/10/10,83,7,120,323,203,87,174,87
2012/10/11,139,42,120,316,196,85,187,102
2012/10/12,171,48,123,330,207,42,104,62
2012/10/13,67,18,115,322,207,17,84,67
2012/10/14,43,9,113,316,203,90,218,128
2012/10/15,187,65,112,301,189,52,147,95
2012/10/16,123,17,115,303,188,61,166,105
2012/10/17,124,24,112,294,182,98,188,90
2012/10/18,154,24,112,298,186,63,151,88
2012/10/19,135,28,120,306,186,47,151,104
2012/10/20,107,10,118,309,191,37,82,45
2012/10/21,56,19,124,317,193,94,499,405
2012/10/22,507,73,123,310,187,159,244,85
2012/10/23,176,50,123,307,184,69,157,88
2012/10/24,123,12,125,301,176,89,191,102
2012/10/25,154,30,116,296,180,85,197,112
2012/10/26,177,26,120,307,187,16,103,87
2012/10/27,94,13,126,318,192,11,142,131
2012/10/28,117,2,128,314,186,84,195,111
2012/10/29,146,18,93,264,171,72,155,83
2012/10/30,144,28,94,267,173,91,176,85
2012/10/31,168,37,95,271,176,97,156,59
2012/11/01,144,35,100,271,171,90,238,148
2012/11/02,202,24,93,262,169,57,196,139
