date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/04/23,14,0,15,48,33,12,24,12
2012/04/24,10,1,16,47,31,21,36,15
2012/04/25,18,2,14,41,27,14,39,25
2012/04/26,11,3,10,31,21,9,22,13
2012/04/27,9,2,10,30,20,11,23,12
2012/04/28,22,3,12,36,24,5,14,9
2012/04/29,3,0,12,38,26,15,26,11
2012/04/30,24,10,13,42,29,15,33,18
2012/05/01,20,10,15,43,28,19,34,15
2012/05/02,30,13,16,47,31,8,27,19
2012/05/03,17,5,15,46,31,14,28,14
2012/05/04,22,5,15,48,33,4,19,15
2012/05/05,14,0,15,53,38,3,15,12
2012/05/06,6,0,16,53,37,12,34,22
2012/05/07,22,9,15,46,31,29,50,21
2012/05/08,33,16,12,39,27,15,26,11
2012/05/09,21,4,13,42,29,15,28,13
2012/05/10,25,5,14,45,31,10,23,13
2012/05/11,21,3,19,51,32,7,21,14
2012/05/12,20,3,19,60,41,4,12,8
2012/05/13,5,0,19,62,43,17,27,10
2012/05/14,18,11,20,60,40,16,26,10
2012/05/15,17,7,18,58,40,19,32,13
2012/05/16,25,12,19,56,37,22,30,8
2012/05/17,17,9,15,51,36,11,21,10
2012/05/18,11,2,16,48,32,3,12,9
2012/05/19,7,0,16,49,33,6,19,13
2012/05/20,8,1,18,50,32,16,29,13
2012/05/21,27,13,18,52,34,24,34,10
2012/05/22,31,9,19,55,36,8,17,9
2012/05/23,14,0,21,57,36,21,34,13
2012/05/24,19,12,17,53,36,3,15,12
2012/05/25,20,0,22,62,40,4,16,12
2012/05/26,12,1,27,68,41,4,17,13
2012/05/27,7,0,27,68,41,6,18,12
2012/05/28,15,1,28,70,42,10,32,22
2012/05/29,20,2,26,71,45,14,24,10
2012/05/30,17,10,26,76,50,9,24,15
2012/05/31,21,4,26,82,56,12,24,12
2012/06/01,25,12,35,96,61,4,17,13
2012/06/02,24,2,39,106,67,3,33,30
2012/06/03,21,2,40,102,62,10,28,18
2012/06/04,13,0,35,100,65,14,29,15
2012/06/05,38,11,36,99,63,10,24,14
2012/06/06,26,4,37,105,68,7,26,19
2012/06/07,16,5,42,110,68,5,15,10
2012/06/08,10,2,40,109,69,5,13,8
2012/06/09,9,2,41,113,72,2,13,11
2012/06/10,7,0,41,118,77,7,17,10
2012/06/11,7,2,39,116,77,26,39,13
2012/06/12,27,17,37,113,76,18,30,12
2012/06/13,17,10,34,108,74,25,45,20
2012/06/14,26,16,32,99,67,11,30,19
2012/06/15,14,0,28,97,69,5,17,12
2012/06/16,7,1,30,98,68,6,21,15
2012/06/17,13,2,30,104,74,8,19,11
2012/06/18,14,1,30,107,77,14,29,15
2012/06/19,11,4,30,103,73,10,22,12
2012/06/20,15,3,35,109,74,17,28,11
2012/06/21,19,7,33,108,75,11,27,16
2012/06/22,20,3,36,112,76,8,22,14
2012/06/23,13,1,39,118,79,4,14,10
2012/06/24,4,0,39,119,80,16,30,14
2012/06/25,16,8,38,117,79,13,30,17
2012/06/26,22,4,38,114,76,22,41,19
2012/06/27,31,14,39,115,76,20,40,20
2012/06/28,15,6,34,108,74,10,25,15
2012/06/29,11,2,35,110,75,4,18,14
2012/06/30,6,0,36,113,77,7,25,18
2012/07/01,7,2,35,109,74,8,20,12
2012/07/02,7,1,34,107,73,22,35,13
2012/07/03,28,15,35,107,72,12,32,20
2012/07/04,14,0,32,96,64,14,28,14
2012/07/05,15,2,30,95,65,12,24,12
2012/07/06,13,2,29,95,66,13,30,17
2012/07/07,17,3,29,97,68,8,20,12
2012/07/08,11,0,29,101,72,14,30,16
2012/07/09,13,6,29,99,70,27,41,14
2012/07/10,25,7,29,99,70,12,26,14
2012/07/11,10,4,30,101,71,11,26,15
2012/07/12,12,4,33,103,70,17,41,24
2012/07/13,17,6,33,98,65,9,23,14
2012/07/14,4,2,32,96,64,10,24,14
2012/07/15,4,0,31,94,63,7,20,13
2012/07/16,7,0,32,97,65,17,33,16
2012/07/17,19,8,35,99,64,21,37,16
2012/07/18,15,6,31,92,61,14,29,15
2012/07/19,17,6,30,95,65,9,24,15
2012/07/20,9,2,31,96,65,7,21,14
2012/07/21,7,0,34,98,64,6,18,12
2012/07/22,4,0,35,99,64,14,25,11
2012/07/23,13,4,34,102,68,19,39,20
2012/07/24,18,7,34,95,61,16,32,16
2012/07/25,21,5,34,94,60,18,41,23
2012/07/26,13,3,34,89,55,14,34,20
2012/07/27,14,3,33,86,53,9,21,12
2012/07/28,5,0,34,88,54,9,24,15
2012/07/29,8,1,33,88,55,12,31,19
2012/07/30,11,3,35,87,52,16,33,17
2012/07/31,22,5,37,88,51,19,37,18
2012/08/01,18,4,32,85,53,27,47,20
2012/08/02,29,12,30,80,50,13,30,17
2012/08/03,15,1,29,83,54,9,22,13
2012/08/04,14,0,31,88,57,12,23,11
2012/08/05,14,3,31,92,61,22,36,14
2012/08/06,29,10,31,97,66,16,35,19
2012/08/07,21,5,29,91,62,28,43,15
2012/08/08,21,7,27,88,61,24,35,11
2012/08/09,22,7,24,86,62,19,35,16
2012/08/10,21,4,25,87,62,11,24,13
2012/08/11,8,0,24,89,65,13,25,12
2012/08/12,13,0,29,96,67,22,39,17
2012/08/13,22,10,28,98,70,20,38,18
2012/08/14,13,5,21,89,68,12,32,20
2012/08/15,17,2,22,91,69,19,32,13
2012/08/16,26,9,25,92,67,22,33,11
2012/08/17,17,4,25,94,69,12,22,10
2012/08/18,15,1,26,100,74,13,34,21
2012/08/19,19,3,27,103,76,23,40,17
2012/08/20,28,13,29,105,76,14,25,11
2012/08/21,25,11,29,113,84,27,49,22
2012/08/22,19,6,25,103,78,24,41,17
2012/08/23,23,12,26,100,74,13,23,10
2012/08/24,11,4,24,100,76,9,18,9
2012/08/25,9,0,25,102,77,13,27,14
2012/08/26,8,3,25,101,76,20,41,21
2012/08/27,33,2,23,102,79,28,61,33
2012/08/28,25,12,21,84,63,21,40,19
2012/08/29,26,9,21,82,61,28,48,20
2012/08/30,33,10,21,80,59,41,60,19
2012/08/31,41,21,17,74,57,12,25,13
2012/09/01,12,3,16,76,60,12,22,10
2012/09/02,9,2,15,77,62,14,29,15
2012/09/03,14,2,15,75,60,20,37,17
2012/09/04,20,6,18,77,59,23,45,22
2012/09/05,29,10,19,75,56,28,47,19
2012/09/06,26,10,18,73,55,14,35,21
2012/09/07,13,0,18,75,57,13,26,13
2012/09/08,2,0,17,74,57,14,25,11
2012/09/09,9,5,17,76,59,16,28,12
2012/09/10,9,3,16,76,60,10,29,19
2012/09/11,14,2,17,73,56,33,52,19
2012/09/12,33,14,17,71,54,10,27,17
2012/09/13,8,4,15,66,51,10,30,20
2012/09/14,12,3,17,63,46,10,27,17
2012/09/15,15,2,19,63,44,14,33,19
2012/09/16,9,1,19,62,43,11,30,19
2012/09/17,15,2,20,63,43,14,31,17
2012/09/18,16,3,19,64,45,17,37,20
2012/09/19,25,12,22,67,45,28,41,13
2012/09/20,26,18,22,68,46,12,28,16
2012/09/21,18,2,22,70,48,10,22,12
2012/09/22,14,1,23,72,49,7,26,19
2012/09/23,7,0,24,70,46,17,32,15
2012/09/24,21,4,22,67,45,10,18,8
2012/09/25,14,3,27,72,45,16,31,15
2012/09/26,36,2,25,73,48,34,63,29
